fecha;DEM;WD;TEMP;TMAX229;TMAX230;TMAX237;TMAX417
30/09/2010;690.32891;4;18.525;28.6;24.6;25.2;27.1
01/10/2010;703.436677;5;19.15;27.8;25.1;26;26.6
02/10/2010;618.688743;6;19.525;27;25.4;25.8;29.7
03/10/2010;565.932113;7;18.9;23.8;19;26.5;27.3
04/10/2010;681.631879;1;20.475;23.2;20.8;27;29.3
05/10/2010;698.611793;2;17.425;24.6;21.2;26.6;26.7
06/10/2010;707.57414;3;17.65;26.6;23.1;25.4;26.3
07/10/2010;714.622753;4;20.625;27;23.7;26;27.6
08/10/2010;713.280048;5;21.875;26;23.3;27;30.6
09/10/2010;615.057201;6;19.275;21;18.6;24.6;26.3
10/10/2010;542.918732;7;16.5;21.2;17;26.2;27.7
11/10/2010;605.42019;1;15.95;24.2;15.6;23.2;27.2
12/10/2010;559.506966;2;16.175;24.4;18.4;17.9;26.2
13/10/2010;671.020539;3;16.825;25.5;19.5;24.6;25.4
14/10/2010;688.626991;4;16.5;24;20.6;24.6;26.9
15/10/2010;689.477645;5;14.4;23.4;18.2;21.1;26.1
16/10/2010;609.040881;6;13.3;23.4;17.4;21.6;25.6
17/10/2010;553.795954;7;13.825;22.8;16;21.1;25.8
18/10/2010;683.161001;1;11.975;23;15.5;21.4;23.8
19/10/2010;709.16913;2;12.275;23.7;18.2;21.1;26.6
20/10/2010;716.084391;3;12.9;25;19.7;22.4;25.4
21/10/2010;716.434036;4;13.825;25.2;18.7;21.9;24.6
22/10/2010;717.461291;5;13.65;23;17.8;21.9;25.2
23/10/2010;625.31412;6;15.625;24.8;18.6;22.7;26.7
24/10/2010;565.871064;7;15.7;24.8;20.2;26.4;25.6
25/10/2010;694.29014;1;13.175;24;16.3;20.8;25.6
26/10/2010;725.540006;2;12.125;22.6;18.5;21.2;25.5
27/10/2010;726.454068;3;12;24;18.2;21.8;25.4
28/10/2010;725.398189;4;14.075;23.8;19;21.7;28
29/10/2010;720.197937;5;14.3;21.4;19.6;20.4;27.9
30/10/2010;641.411682;6;14.025;16;10.8;19.6;25.2
31/10/2010;601.274833;7;15.05;17.5;12.8;20.7;25.5
01/11/2010;581.177189;1;14.55;20.6;16;23;24.5
02/11/2010;703.33362;2;14.25;21.4;17;23.8;25
03/11/2010;722.397285;3;15.225;22.5;19.3;23.4;25.8
04/11/2010;724.345727;4;16.325;25.1;19.7;24;27.1
05/11/2010;719.07814;5;15.725;23.6;18.5;20.8;26.4
06/11/2010;632.888526;6;14.75;23.2;17.2;23;25.6
07/11/2010;582.956806;7;13.55;19.6;14.4;24.6;24.1
08/11/2010;731.991602;1;9.925;16.6;11.9;18;24
09/11/2010;741.697821;2;12.9;16.4;12.9;21.2;23.9
10/11/2010;753.357354;3;12.75;18.1;12.8;20.8;24.7
11/11/2010;755.149041;4;10.35;18.6;14;21.5;24.5
12/11/2010;746.30117;5;11.975;18;12;25.5;24.1
13/11/2010;661.358089;6;11.5;17.8;11.7;25;23.2
14/11/2010;609.063234;7;11.625;16.8;10.6;22.8;23.9
15/11/2010;741.191577;1;11.25;16.4;11.8;20;23.7
16/11/2010;764.656754;2;10.525;16;11.2;21.2;23.1
17/11/2010;786.961863;3;9.425;16.8;10;16.2;22.4
18/11/2010;778.428671;4;9.85;17;11.6;19.7;24.6
19/11/2010;791.194715;5;7.325;14.5;10.3;16;23.9
20/11/2010;703.891829;6;9.85;17.4;11.7;18;24.5
21/11/2010;641.393234;7;9.65;16;10.3;18;24.2
22/11/2010;779.251969;1;9.825;15.4;10.5;20.3;23.7
23/11/2010;803.111188;2;8.1;11.8;10.6;19;23.5
24/11/2010;806.407832;3;7.925;13.4;10.4;18.2;23.7
25/11/2010;806.992713;4;6.575;15;10.4;17;23.2
26/11/2010;816.915098;5;6.3;10.8;7.3;16.5;27.2
27/11/2010;740.835684;6;4.875;11.6;6.2;12.5;26.5
28/11/2010;676.959572;7;5.875;13.4;7.5;16.4;26
29/11/2010;851.020574;1;1.85;9.8;2.5;8.6;25.2
30/11/2010;859.457699;2;5.925;12.2;7;15;26.8
01/12/2010;844.757892;3;7.475;13;6.2;13.8;22.7
02/12/2010;853.416211;4;5.425;12.2;6.3;15.5;21.3
03/12/2010;856.468079;5;4.95;11;5.9;14.7;22.6
04/12/2010;775.89407;6;3.025;8.6;4.6;14.2;23.4
05/12/2010;710.531793;7;6.325;18.8;7.4;14;27.5
06/12/2010;677.805296;1;12.225;20;15.8;24.5;27.2
07/12/2010;708.340744;2;12.825;20.2;12.5;19.6;27
08/12/2010;650.889096;3;14.025;19;12.6;24.8;25.8
09/12/2010;757.341565;4;13.175;19.8;13.5;24;25.2
10/12/2010;770.187067;5;12.675;19.6;16.1;14.8;25
11/12/2010;694.678674;6;9.95;17.5;11.4;17;22.5
12/12/2010;648.974396;7;9.25;14.4;12;16.7;23.5
13/12/2010;777.635526;1;10.175;19;14.2;15.5;22.4
14/12/2010;803.377913;2;10.9;12;12.6;14;22.6
15/12/2010;834.881676;3;4.675;11.5;6.6;13.5;24.4
16/12/2010;859.512801;4;3.1;8.6;4.8;12.8;25.9
17/12/2010;859.53961;5;3.95;8.6;6;17;24.7
18/12/2010;768.686331;6;4.175;11;6.4;11;26.3
19/12/2010;701.615523;7;8.225;13.6;10.9;13.1;24.8
20/12/2010;816.211095;1;7.525;14.4;9.2;17.1;25
21/12/2010;827.679329;2;6.95;17.8;11;13.1;25.6
22/12/2010;800.7864;3;9.725;14;10.2;15.5;24.1
23/12/2010;775.415503;4;9.725;12;8.6;18.6;21.5
24/12/2010;684.975677;5;7;11;6;14;21.7
25/12/2010;597.61179;6;4.625;6.8;7;13;22.4
26/12/2010;640.905515;7;3.3;10;6;14.7;22.5
27/12/2010;775.822455;1;3.5;8.4;6.7;14;22.3
28/12/2010;772.058438;2;5.6;16;8;14.2;23.6
29/12/2010;750.751519;3;9.025;17.3;11.8;15.3;25
30/12/2010;741.511245;4;7.675;15;7.8;15;22
31/12/2010;669.193826;5;8.85;15.9;10;13.5;22.5
01/01/2011;568.705407;6;9.55;14.6;11.3;15.8;21.9
02/01/2011;603.951177;7;10.575;12.2;11.8;19.3;21.2
03/01/2011;758.625016;1;5.625;11.8;8.2;14.3;21.4
04/01/2011;790.409936;2;6.625;15.2;7.7;17;21.5
05/01/2011;761.542439;3;8.725;17;10;16.7;22.7
06/01/2011;622.558171;4;11.4;18.2;14;23;25.9
07/01/2011;704.462092;5;11.025;16.3;12;21.8;23.4
08/01/2011;675.39241;6;10.975;15.4;12;21.8;23
09/01/2011;640.028322;7;10;13.8;9.6;19.5;22.2
10/01/2011;783.908803;1;8.375;14.2;7;18.7;21.6
11/01/2011;797.894534;2;11.075;16.8;14.3;23;21.9
12/01/2011;790.392723;3;10.375;10.2;13.8;21.4;21.9
13/01/2011;790.405802;4;9.5;10;12.6;22;22.6
14/01/2011;787.484143;5;9.375;9.4;13.5;19.4;22.3
15/01/2011;701.857835;6;9.475;8.8;13.5;16.4;22.2
16/01/2011;654.42765;7;8.95;12;12.7;14;22.5
17/01/2011;792.537582;1;6.525;11.3;7.6;14.5;23.4
18/01/2011;812.27544;2;8.7;11;11.1;15;22.4
19/01/2011;811.168553;3;9.025;15;9.5;14.6;21.3
20/01/2011;806.653909;4;8.95;15;10.8;16;21.7
21/01/2011;826.159945;5;4.375;12.4;6.1;14.3;24.4
22/01/2011;769.842534;6;2.55;10;6;12;21.5
23/01/2011;723.151993;7;1.85;9.2;4.2;10.8;23.7
24/01/2011;864.498587;1;2.8;12.5;6.8;10.6;21
25/01/2011;881.445122;2;3.2;12.4;7.2;12.4;22
26/01/2011;878.560783;3;3.1;15;7.2;9.5;21.6
27/01/2011;863.710403;4;4.225;11.2;6;9;21.9
28/01/2011;850.767171;5;7.675;13.4;8;12;21.2
29/01/2011;748.978786;6;7.275;13.5;8;16.4;20.5
30/01/2011;693.405634;7;4.9;10.6;5.8;15.2;19.2
31/01/2011;840.471755;1;6.175;12.5;6.4;10.5;19.3
01/02/2011;852.834986;2;6.025;12.5;8.6;17;20.1
02/02/2011;846.947854;3;7.875;14.2;10.7;18.1;19.8
03/02/2011;837.410984;4;7.675;15;12.3;18.4;19.8
04/02/2011;821.282839;5;8.625;19.4;13.6;18.9;19.9
05/02/2011;724.653551;6;9.25;18.8;16.1;20.4;21.7
06/02/2011;658.273022;7;11.15;19.2;16.8;19.8;20.8
07/02/2011;791.66652;1;8.8;19.3;16.2;16.5;20.8
08/02/2011;815.730309;2;7.425;16.8;14.5;14.6;20.5
09/02/2011;812.531913;3;7.7;17.2;13.3;14.6;21.6
10/02/2011;805.657243;4;7.875;18;14;14.5;20.7
11/02/2011;799.009568;5;8.925;19.8;13.3;14.4;22.1
12/02/2011;709.703566;6;8.275;19.2;13.6;17.6;20
13/02/2011;656.984224;7;7.8;14;11.2;21.6;21.5
14/02/2011;795.11031;1;7.975;12.2;8.3;18.6;19.4
15/02/2011;824.801652;2;7.7;12.8;8.4;14.2;22
16/02/2011;820.601499;3;8.025;12.4;7.6;17.2;21.3
17/02/2011;825.067525;4;7.15;14.6;8.9;16.2;21.6
18/02/2011;801.662843;5;9.05;14.6;12.2;21.1;21.4
19/02/2011;713.30216;6;8.925;14.8;9.4;19.2;20.8
20/02/2011;641.025664;7;10;17.2;13.8;21.8;22.6
21/02/2011;771.102537;1;10.425;17.6;12.6;21.6;21.7
22/02/2011;772.107371;2;14.525;19.8;15;24.1;21.5
23/02/2011;750.793138;3;11.825;20.8;17.7;20.5;21
24/02/2011;749.353152;4;12.125;22.5;18.5;18.8;20.9
25/02/2011;739.754139;5;12.525;22.6;20;20.8;21.9
26/02/2011;659.393651;6;12.475;20.8;20.6;24.2;22.3
27/02/2011;606.593693;7;9.75;18.8;12.8;20;21.6
28/02/2011;743.702135;1;7.125;16;10;16;22.7
01/03/2011;797.48333;2;6.8;14.6;9.8;16;21.3
02/03/2011;813.514413;3;7.65;15;8;15.3;20.9
03/03/2011;828.059738;4;5.675;14.6;7.8;12.9;20.8
04/03/2011;828.604456;5;6.1;13.3;6.4;11;19.4
05/03/2011;711.236051;6;8.65;15.5;10.6;15.6;19.7
06/03/2011;641.479815;7;8.7;15.6;12.6;16.8;22.6
07/03/2011;756.885394;1;10.35;20;16.4;16;21.6
08/03/2011;786.068794;2;10.875;14;12.7;16;21.4
09/03/2011;795.121676;3;11.45;14;13.7;13.6;22.3
10/03/2011;783.973624;4;10.1;16.2;17;15.4;23.2
11/03/2011;788.716259;5;8.85;14.4;11;12.3;22.1
12/03/2011;695.91998;6;10.825;17.5;13.8;17.2;22.3
13/03/2011;624.601984;7;11.525;14.4;12.8;22.4;23.5
14/03/2011;765.351464;1;11.375;12.4;13.6;14.6;18
15/03/2011;780.113435;2;12.375;16;12.1;19.8;19.2
16/03/2011;780.100052;3;9.25;17.8;10.6;14.7;19.2
17/03/2011;755.44828;4;13.725;20.5;16.6;23;20.3
18/03/2011;734.798475;5;12.525;22.7;20.3;24;21.3
19/03/2011;634.803145;6;13;24;20.6;18.8;21.8
20/03/2011;585.349115;7;12.275;24.8;20;17;22.4
21/03/2011;720.59525;1;10.675;21.8;16.4;16.6;23.2
22/03/2011;744.530169;2;11.15;18.2;12.6;17;23.9
23/03/2011;758.767035;3;10.125;17.4;11.2;13;24.3
24/03/2011;753.959659;4;10.575;23.6;11.4;13.3;21.4
25/03/2011;737.766542;5;12.1;22.4;15.2;17.2;21.5
26/03/2011;648.218373;6;12.625;18;17.7;19;22
27/03/2011;570.534143;7;12.925;17.8;14.2;22;22.5
28/03/2011;715.406987;1;12.725;17.4;13.3;24.3;21.8
29/03/2011;729.158648;2;12.975;21.6;17.8;24.2;22.3
30/03/2011;729.127234;3;14.3;23;19.7;20.8;23.7
31/03/2011;713.555483;4;14.325;26;21.4;22.8;23
01/04/2011;699.652144;5;15.95;30;24.5;24;24.5
02/04/2011;614.515038;6;15.45;22.6;21;22.2;22.1
03/04/2011;571.270381;7;15.425;16.4;18;19.4;22.2
04/04/2011;685.834663;1;16.1;24.4;21.5;21.6;22.3
05/04/2011;697.140688;2;16.8;27.7;25;22.4;22.4
06/04/2011;699.825997;3;16.375;28.7;25;22.5;21.3
07/04/2011;692.667702;4;16.6;31.2;26.5;23;23.1
08/04/2011;695.59698;5;17.9;32.6;27.9;25;22.7
09/04/2011;611.133721;6;18.65;28;28.2;30.2;24.4
10/04/2011;558.768333;7;18.725;28.7;24.6;25.2;22.8
11/04/2011;679.342761;1;18.025;26.4;23;24.2;22.9
12/04/2011;695.389245;2;17.575;28.4;23.9;23.6;23.5
13/04/2011;691.813526;3;16.575;30;26.4;20.5;22.7
14/04/2011;694.024558;4;16.075;31.2;26.7;20.5;23.1
15/04/2011;693.502868;5;14.85;31;22.2;20.2;20.3
16/04/2011;616.980941;6;14.875;28.4;21;19;23.9
17/04/2011;553.708972;7;14.45;28.4;22.2;20.2;25.4
18/04/2011;660.126522;1;14.475;25;22.4;19.5;27.2
19/04/2011;674.778588;2;14.975;17.9;20.7;19.5;21.9
20/04/2011;659.449853;3;15.8;20;20.4;20.5;21.4
21/04/2011;566.28422;4;16;16.5;19.3;17;22.8
22/04/2011;522.261688;5;13.7;15.4;15.2;19;23.6
23/04/2011;544.093723;6;14.5;19;16;20.8;22.1
24/04/2011;517.333852;7;15.6;23;19.4;20;20.7
25/04/2011;583.502691;1;16.275;24.2;21;21;22.2
26/04/2011;659.857773;2;17.325;25.6;19.8;25.2;22.5
27/04/2011;672.708341;3;16.9;26.8;23;24;20.9
28/04/2011;674.327527;4;17.025;27.8;24.5;21.8;24.8
29/04/2011;678.005582;5;15;18;19.6;20.6;22.3
30/04/2011;598.097038;6;14.825;18.5;16.3;20;25.5
01/05/2011;518.279997;7;15.9;21.4;19.8;21;22.5
02/05/2011;598.569741;1;16.15;24.6;22.8;20.5;21.6
03/05/2011;673.120067;2;16.2;24.8;21;24.8;22.3
04/05/2011;682.796492;3;16.5;23.8;22.6;27;21.9
05/05/2011;685.835777;4;16.775;26.2;23.2;22.7;22.5
06/05/2011;680.530211;5;18.475;24.5;23.5;22;23.8
07/05/2011;604.735636;6;16.95;22.4;16.6;19.6;23
08/05/2011;541.259295;7;16.05;24.8;20.6;24.5;22.5
09/05/2011;666.127144;1;17.875;31;26;24.5;23.4
10/05/2011;687.258721;2;18.45;33.2;27;23;24
11/05/2011;690.838124;3;18.2;30.6;26.6;23.5;24.7
12/05/2011;691.201633;4;19.1;31;23;23.6;24
13/05/2011;687.693385;5;20.7;32;26.4;25.1;25.5
14/05/2011;617.410158;6;20.25;32;28.2;26.6;26.2
15/05/2011;545.709504;7;15.825;29.6;21.5;20.7;24.5
16/05/2011;662.69311;1;16.95;31.2;24.2;22.2;24.2
17/05/2011;678.913669;2;17.85;28;25.2;23.2;24.9
18/05/2011;691.983272;3;18.675;23.8;24.5;22;26.5
19/05/2011;689.069416;4;17.15;24;18.6;21.4;25.4
20/05/2011;676.934441;5;17.675;27.2;24;23.6;24.8
21/05/2011;603.208883;6;19.4;30;26.5;25.9;24.2
22/05/2011;544.442976;7;20.625;31.4;27.8;26.6;26.1
23/05/2011;679.60367;1;21.625;32.6;29.4;29.2;25.1
24/05/2011;709.582206;2;23.325;33.8;30.7;28.6;25.1
25/05/2011;720.841019;3;22.925;33.6;31.2;31.3;23.8
26/05/2011;726.133554;4;22.8;26;29.4;28.2;27.1
27/05/2011;710.621197;5;21.35;29.9;24.9;25.5;24.1
28/05/2011;620.184624;6;20.375;29.3;26.8;24;24.9
29/05/2011;562.343782;7;21.3;27.3;27;24.4;24.8
30/05/2011;680.121689;1;20.275;20.2;23;25;24.9
31/05/2011;697.791472;2;19.5;28.4;23.7;26;25.4
01/06/2011;694.316786;3;16.75;28.4;22.7;23;25.2
02/06/2011;689.521148;4;16.175;26.6;22.7;23;24.6
03/06/2011;686.207872;5;17.125;29;22.8;21.6;25.3
04/06/2011;611.122193;6;18.35;30;23.7;22.7;26.5
05/06/2011;556.1556;7;18.85;30.8;27.2;23.4;25.2
06/06/2011;676.022166;1;18.15;24.7;21.7;23.5;26.5
07/06/2011;686.958543;2;18.45;24.2;19.1;28;24.7
08/06/2011;684.94449;3;17.15;25.2;21.7;24.5;24.9
09/06/2011;683.795878;4;18.5;24.6;22.6;24.4;24.6
10/06/2011;686.304173;5;18.45;28;23.5;26.4;24.5
11/06/2011;611.17849;6;19.7;30.6;26;24.6;25.3
12/06/2011;559.724961;7;21.725;33.6;29.8;25.1;26.4
13/06/2011;666.143349;1;23.1;30.2;30.3;26.5;27.2
14/06/2011;721.547222;2;22.85;31.6;30.2;26.2;26.4
15/06/2011;737.007991;3;23.625;33;31.8;27;28.8
16/06/2011;735.921559;4;23.15;30.4;30;27;28.9
17/06/2011;729.705929;5;22.675;30.4;29.6;27.5;27.2
18/06/2011;647.057339;6;23.1;30.2;28.8;27.7;26.1
19/06/2011;580.192097;7;21.95;35;31.2;27.3;27.4
20/06/2011;725.850919;1;24.475;36.2;33.8;27;29.9
21/06/2011;760.769876;2;24.6;36.4;35;27.8;30.3
22/06/2011;759.31409;3;24.425;34;33;27.8;31.3
23/06/2011;710.125578;4;23.35;33;31.5;27.4;29.1
24/06/2011;687.576952;5;23.85;37.1;31.7;26.9;31.4
25/06/2011;662.937463;6;25.275;38.6;35.5;27.7;30.1
26/06/2011;618.599522;7;26.5;38.4;36.8;28.8;27
27/06/2011;772.613609;1;26.875;38;37.3;28.8;26
28/06/2011;792.76981;2;26.4;34.4;35.4;28.6;26.9
29/06/2011;782.872293;3;26.55;35.6;34.2;28.5;27.3
30/06/2011;774.7394;4;24.5;38;33.7;26.8;26.9
01/07/2011;767.798677;5;25.2;36.4;34.9;28.2;27.2
02/07/2011;689.473232;6;26.175;37.6;34.8;29.2;26.8
03/07/2011;612.928375;7;25.375;27.4;31.6;27.6;25.8
04/07/2011;722.511989;1;24.9;33;31;29.6;25.7
05/07/2011;764.075723;2;24.8;35.4;34.1;30.8;26.6
06/07/2011;776.05396;3;25.425;32.6;32.5;29.4;26
07/07/2011;760.61724;4;24;28.7;29.8;29.3;26.4
08/07/2011;751.688517;5;23.35;32.2;30.5;28;26.3
09/07/2011;670.417643;6;24.55;32;31.5;29;26.8
10/07/2011;605.863244;7;24.575;33.2;33;29.1;26.8
11/07/2011;753.003867;1;24.95;34;34.7;28.5;26.9
12/07/2011;771.515238;2;23.775;30.8;31.4;28;27
13/07/2011;745.354814;3;22.2;31.4;25.4;30.8;26.4
14/07/2011;739.106149;4;20.675;34;28.1;27;27.3
15/07/2011;746.312746;5;23.525;36.4;31.5;28.4;27.7
16/07/2011;670.671451;6;25.075;36;34.1;30.8;26.9
17/07/2011;601.142425;7;25.85;31.8;29.7;37.1;26.5
18/07/2011;711.762804;1;21.85;32;29.7;26.4;26.6
19/07/2011;730.343056;2;24.125;32.2;28.2;31.5;26.8
20/07/2011;731.715289;3;21.7;36.4;30.7;26.6;26.2
21/07/2011;746.627012;4;24.025;36.5;33.3;27.4;27.4
22/07/2011;730.347033;5;23.35;36.6;30.8;26.2;25.8
23/07/2011;638.534041;6;22.875;33.8;30.8;26.6;26.2
24/07/2011;571.8137;7;21.675;36.8;29.5;27.4;25.6
25/07/2011;659.429088;1;23.3;37.6;31.3;29.5;26.8
26/07/2011;737.140812;2;25.05;38.6;34.5;30.8;26.6
27/07/2011;740.498204;3;24.375;40;31.8;26;27.3
28/07/2011;742.686498;4;25.1;37.6;32.8;26.5;25.5
29/07/2011;735.883818;5;25.525;38;35.2;29;27.1
30/07/2011;645.615284;6;26.225;35.7;34.5;26.2;32.3
31/07/2011;577.729481;7;25.25;35;34.6;29;29.3
01/08/2011;701.970209;1;25.6;31;32.8;28.2;27.5
02/08/2011;705.941072;2;24.025;27;27.8;28.7;26.5
03/08/2011;712.336878;3;24.325;31.4;30.8;29;27
04/08/2011;725.267164;4;25.65;35.6;34.4;30;27.1
05/08/2011;724.455319;5;26.25;33.7;33.6;29.4;27.4
06/08/2011;651.02489;6;25.775;33;32.6;33.8;27.7
07/08/2011;592.994095;7;26.025;35;32.3;29.8;28
08/08/2011;698.010936;1;25.175;36.2;32.6;28.8;26.6
09/08/2011;704.730456;2;23.25;38.7;32.6;27.9;28.6
10/08/2011;708.856992;3;24.325;37.6;34.4;27.8;27.4
11/08/2011;716.689114;4;26.125;37.1;35.8;28;27.6
12/08/2011;709.67266;5;26.325;34;35.6;28.7;26.8
13/08/2011;634.23437;6;25.325;36.5;31.2;29;26.9
14/08/2011;583.539006;7;26.1;36.2;34;31.8;27.4
15/08/2011;597.717097;1;26.575;37.2;35.3;29.8;27.6
16/08/2011;708.102617;2;27.225;38.4;36.5;30.5;28.7
17/08/2011;725.809676;3;26.675;36;35.5;30.2;26.1
18/08/2011;728.209823;4;26.35;36.1;35;30.6;26.7
19/08/2011;737.946863;5;27.575;42;36;30.4;26.8
20/08/2011;679.372113;6;28.25;39.5;38.3;32.7;26.5
21/08/2011;612.641525;7;28.175;29.4;35.2;32.8;26.8
22/08/2011;714.881083;1;25.75;29.4;28.4;31;27.6
23/08/2011;739.023864;2;24.625;30.8;31;31;27.7
24/08/2011;744.617331;3;26.175;32;30.6;31;26.8
25/08/2011;744.944647;4;25.35;32;31.5;31.2;27.1
26/08/2011;727.120728;5;25.175;30;25.3;36.2;27.4
27/08/2011;626.285844;6;21.175;31.2;28.2;27.6;26.1
28/08/2011;582.494742;7;23.55;34.4;31.3;29;26.4
29/08/2011;722.19231;1;24.275;33;31.2;29.5;26.5
30/08/2011;747.006091;2;24.225;32;31.4;31.4;26.8
31/08/2011;754.909941;3;24.675;28;26.3;29.6;27.6
01/09/2011;747.246325;4;24.25;21.5;28.2;30;28.3
02/09/2011;724.979845;5;22.75;25;24.8;29.9;27.6
03/09/2011;626.360868;6;22.25;27.2;23.2;30;26.9
04/09/2011;571.976512;7;22.15;26.3;27;34;27.9
05/09/2011;702.921298;1;21.75;30.6;28;29.8;27.8
06/09/2011;733.116294;2;23.075;34.3;30.6;28.8;27.6
07/09/2011;749.304907;3;23.8;36.4;33;30;27.7
08/09/2011;741.073803;4;24.875;37;34;30.4;27.7
09/09/2011;734.53369;5;24.725;36.8;34.2;29.6;27.3
10/09/2011;661.263166;6;24.55;31.9;32;30;27
11/09/2011;597.998932;7;23.15;30.2;28.4;30.6;28.4
12/09/2011;737.84086;1;24.025;34.4;31.6;30;28
13/09/2011;762.365571;2;24.8;37.4;33.6;29.9;26.9
14/09/2011;771.542525;3;25.975;35.9;33;30.2;27.1
15/09/2011;767.912948;4;25.075;35.1;32.2;31;27.4
16/09/2011;761.238559;5;24.525;32;31.3;29.3;26.6
17/09/2011;665.728402;6;23.75;32;30.3;28.8;27.5
18/09/2011;586.965945;7;22.75;30.8;26.4;28.1;26.9
19/09/2011;691.485045;1;18.675;30.5;24;25.7;26.7
20/09/2011;710.699807;2;20.35;32.7;28;27.3;27
21/09/2011;720.109847;3;21.35;31.3;28.7;27.5;26.2
22/09/2011;729.325504;4;21.825;31.3;29.1;27.5;27.4
23/09/2011;715.362571;5;22.125;31.3;28;27.3;26
24/09/2011;619.582531;6;20.4;27.1;25.6;25.6;26.5
25/09/2011;560.318469;7;20.75;30.3;26.6;27;25.5
26/09/2011;694.931991;1;20.85;33.6;27.8;27.7;25.3
27/09/2011;720.276766;2;22.15;32.8;28.4;28.2;25.8
28/09/2011;717.484944;3;20.8;30.8;24.8;27.5;30.6
29/09/2011;713.520111;4;20.75;33;27;25.8;29.8
30/09/2011;709.74914;5;20.4;32.1;25.6;26.5;27
01/10/2011;625.185597;6;20.15;32.3;25.2;26.8;25.7
02/10/2011;565.398968;7;19.8;31.1;24.8;26.3;25.9
03/10/2011;693.593826;1;21.325;32.1;27.7;29;29.2
04/10/2011;709.07808;2;21.4;34.2;28.2;28.9;31.5
05/10/2011;716.676102;3;21.2;33.9;28.3;28.5;29.6
06/10/2011;720.184978;4;21.375;34.3;29.3;29;30.9
07/10/2011;703.188981;5;19.9;30.8;21.7;27.4;28.1
08/10/2011;611.103679;6;17.675;27.5;21;25.3;26.2
09/10/2011;552.508232;7;18;29;23.2;26;24.9
10/10/2011;675.566484;1;20.525;30.8;26.3;27.8;30.5
11/10/2011;690.797949;2;21.2;32.3;28.8;29.3;31.1
12/10/2011;583.40197;3;21.625;34.2;29.5;31;30.2
13/10/2011;683.721045;4;21.2;34.5;29.3;29.6;25.6
14/10/2011;690.335833;5;20.125;34.6;27;26.2;26.5
15/10/2011;610.588296;6;18.875;30.2;24.4;25.5;26.1
16/10/2011;553.234323;7;18.675;28.8;23.6;24.6;25.6
17/10/2011;678.648454;1;18.425;28.6;21;24.2;25.2
18/10/2011;693.533745;2;17.65;28;21.7;24.4;25
19/10/2011;698.379281;3;17.7;26.6;22.6;25;25.6
20/10/2011;696.715594;4;15.525;27.6;17.8;22.5;25.7
21/10/2011;693.222495;5;12.875;25.7;18.2;20.6;24.9
22/10/2011;610.539046;6;16.025;25.9;20.5;23.2;24.5
23/10/2011;556.550032;7;16.075;22.3;19.2;22.8;24.1
24/10/2011;672.785526;1;16.1;19.3;14.6;21.5;26.9
25/10/2011;676.946513;2;14.675;18.8;14.5;22.7;25.2
26/10/2011;701.105385;3;13.225;18.8;15;22.8;24.5
27/10/2011;705.868594;4;15.75;19.7;14.4;20.2;27.7
28/10/2011;696.559834;5;15.325;23.1;16.7;22.7;24.6
29/10/2011;617.699256;6;16.2;23.4;18;20.5;24.4
30/10/2011;580.485439;7;17.2;25.6;19.8;23;24.4
31/10/2011;619.57743;1;16.15;24.1;19.6;23.7;25.5
01/11/2011;563.316147;2;17.575;21.7;18.4;25;24.6
